Indicator ID,Indicator Name,Display Name,Dataset,Value Type Slug,Value Type Descriptor,Units,Rank 1,Category 1 - slug,Category 1.1,Category 1.2,Category 1.3,Category 1.4,Category 1.5,Rank 2,Category 2 - slug,Category 2.1,Category 2.2,Category 2.3,Category 2.4,Category 2.5,Rank 3,Category 3 - slug,Category 3.1,Category 3.2,Category 3.3,Category 3.4,Category 3.5,Rank 4,Category 4 - slug,Category 4.1,Category 4.2,Category 4.3,Category 4.4,Category 4.5
2509,Applied regimes affecting market access for trade in services: Construction and Related Engineering Services - Installation and assembly work,Applied regimes affecting market access for trade in services: Construction and Related Engineering Services - Installation and assembly work,I-TIP Services,presence,Presence,Yes/No,5.0169999999999995,mkt.acc.trade.serv.constr.install,Trade,Trade Facilitation,Applied Regimes on Trade in Services,Applied regimes affecting market access for trade in services: Construction and Related Engineering Services - Installation and assembly work,,,,,,,,,,,,,,,,,,,,,,
2512,Applied regimes affecting market access for trade in services: Distribution Services - Commission agents' services,Applied regimes affecting market access for trade in services: Distribution Services - Commission agents' services,I-TIP Services,presence,Presence,Yes/No,5.018,mkt.acc.trade.serv.dist.agent,Trade,Trade Facilitation,Applied Regimes on Trade in Services,Applied regimes affecting market access for trade in services: Distribution Services - Commission agents' services,,,,,,,,,,,,,,,,,,,,,,
2515,Applied regimes affecting market access for trade in services: Distribution Services - Franchising,Applied regimes affecting market access for trade in services: Distribution Services - Franchising,I-TIP Services,presence,Presence,Yes/No,5.019,mkt.acc.trade.serv.dist.franch,Trade,Trade Facilitation,Applied Regimes on Trade in Services,Applied regimes affecting market access for trade in services: Distribution Services - Franchising,,,,,,,,,,,,,,,,,,,,,,
2518,Applied regimes affecting market access for trade in services: Educational Services - Secondary education services,Applied regimes affecting market access for trade in services: Educational Services - Secondary education services,I-TIP Services,presence,Presence,Yes/No,5.02,mkt.acc.trade.serv.ed.secondary,Trade,Trade Facilitation,Applied Regimes on Trade in Services,Applied regimes affecting market access for trade in services: Educational Services - Secondary education services,,,,,,,,,,,,,,,,,,,,,,
2521,Applied regimes affecting market access for trade in services: Educational Services - Other education services,Applied regimes affecting market access for trade in services: Educational Services - Other education services,I-TIP Services,presence,Presence,Yes/No,5.03,mkt.acc.trade.serv.ed.other,Trade,Trade Facilitation,Applied Regimes on Trade in Services,Applied regimes affecting market access for trade in services: Educational Services - Other education services,,,,,,,,,,,,,,,,,,,,,,
3127,# of enterprise exits,# of enterprise exits,Timely Indicators of Entrepreneurship,value,Index (2007=100),Index (2007=100),2.001,en.pol.entr.exits,Innovation,Firm Dynamics,Firm dynamics: Entry and Exit,# of enterprise exits,,,,,,,,,,,,,,,,,,,,,,
2513,Applied regimes affecting market access for trade in services: Distribution Services - Wholesale trade services,Applied regimes affecting market access for trade in services: Distribution Services - Wholesale trade services,I-TIP Services,presence,Presence,Yes/No,4.003,mkt.acc.trade.serv.dist.wholesale,Trade,Trade Facilitation,Applied Regimes on Trade in Services,Applied regimes affecting market access for trade in services: Distribution Services - Wholesale trade services,,,,,,,,,,,,,,,,,,,,,,
2516,Applied regimes affecting market access for trade in services: Distribution Services - Other,Applied regimes affecting market access for trade in services: Distribution Services - Other,I-TIP Services,presence,Presence,Yes/No,5.025,mkt.acc.trade.serv.dist.other,Trade,Trade Facilitation,Applied Regimes on Trade in Services,Applied regimes affecting market access for trade in services: Distribution Services - Other,,,,,,,,,,,,,,,,,,,,,,
2519,Applied regimes affecting market access for trade in services: Educational Services - Higher education services,Applied regimes affecting market access for trade in services: Educational Services - Higher education services,I-TIP Services,presence,Presence,Yes/No,5.026,mkt.acc.trade.serv.ed.higher,Trade,Trade Facilitation,Applied Regimes on Trade in Services,Applied regimes affecting market access for trade in services: Educational Services - Higher education services,,,,,,,,,,,,,,,,,,,,,,
2522,Applied regimes affecting market access for trade in services: Environmental Services - Sewage services,Applied regimes affecting market access for trade in services: Environmental Services - Sewage services,I-TIP Services,presence,Presence,Yes/No,5.027,mkt.acc.trade.serv.env.sewage,Trade,Trade Facilitation,Applied Regimes on Trade in Services,Applied regimes affecting market access for trade in services: Environmental Services - Sewage services,,,,,,,,,,,,,,,,,,,,,,
2525,Applied regimes affecting market access for trade in services: Environmental Services - Other,Applied regimes affecting market access for trade in services: Environmental Services - Other,I-TIP Services,presence,Presence,Yes/No,5.0280000000000005,mkt.acc.trade.serv.env.other,Trade,Trade Facilitation,Applied Regimes on Trade in Services,Applied regimes affecting market access for trade in services: Environmental Services - Other,,,,,,,,,,,,,,,,,,,,,,
3128,# of bankruptcies,# of bankruptcies,Timely Indicators of Entrepreneurship,value,Index (2007=100),Index (2007=100),4.002,en.pol.entr.bnkrpt,Innovation,Firm Dynamics,Firm dynamics: Entry and Exit,# of bankruptcies,,,,,,,,,,,,,,,,,,,,,,
2517,Applied regimes affecting market access for trade in services: Educational Services - Primary education services,Applied regimes affecting market access for trade in services: Educational Services - Primary education services,I-TIP Services,presence,Presence,Yes/No,5.023,mkt.acc.trade.serv.ed.primary,Trade,Trade Facilitation,Applied Regimes on Trade in Services,Applied regimes affecting market access for trade in services: Educational Services - Primary education services,,,,,,,,,,,,,,,,,,,,,,
2520,Applied regimes affecting market access for trade in services: Educational Services - Adult education,Applied regimes affecting market access for trade in services: Educational Services - Adult education,I-TIP Services,presence,Presence,Yes/No,5.024,mkt.acc.trade.serv.ed.adult,Trade,Trade Facilitation,Applied Regimes on Trade in Services,Applied regimes affecting market access for trade in services: Educational Services - Adult education,,,,,,,,,,,,,,,,,,,,,,
2523,Applied regimes affecting market access for trade in services: Environmental Services - Refuse disposal services,Applied regimes affecting market access for trade in services: Environmental Services - Refuse disposal services,I-TIP Services,presence,Presence,Yes/No,5.034,mkt.acc.trade.serv.env.refuse,Trade,Trade Facilitation,Applied Regimes on Trade in Services,Applied regimes affecting market access for trade in services: Environmental Services - Refuse disposal services,,,,,,,,,,,,,,,,,,,,,,
2526,Applied regimes affecting market access for trade in services: Financial Services - All insurance and insurance-related services,Applied regimes affecting market access for trade in services: Financial Services - All insurance and insurance-related services,I-TIP Services,presence,Presence,Yes/No,5.035,mkt.acc.trade.serv.fin.ins,Trade,Trade Facilitation,Applied Regimes on Trade in Services,Applied regimes affecting market access for trade in services: Financial Services - All insurance and insurance-related services,,,,,,,,,,,,,,,,,,,,,,
2529,Applied regimes affecting market access for trade in services: Health Related and Social Services - Hospital services,Applied regimes affecting market access for trade in services: Health Related and Social Services - Hospital services,I-TIP Services,presence,Presence,Yes/No,5.0360000000000005,mkt.acc.trade.serv.health.hosp,Trade,Trade Facilitation,Applied Regimes on Trade in Services,Applied regimes affecting market access for trade in services: Health Related and Social Services - Hospital services,,,,,,,,,,,,,,,,,,,,,,
3133,Barriers to competition,Barriers to competition,Services Trade Restrictiveness Index,value,Index (0-1),Index (0-1),4.001,trade.stri.barr.comp,Trade,Trade Barriers,Services Trade Restrictiveness Index,Barriers to competition,,,,,,,,,,,,,,,,,,,,,,
2524,Applied regimes affecting market access for trade in services: Environmental Services - Sanitation and similar services,Applied regimes affecting market access for trade in services: Environmental Services - Sanitation and similar services,I-TIP Services,presence,Presence,Yes/No,5.031000000000001,mkt.acc.trade.serv.env.sanit,Trade,Trade Facilitation,Applied Regimes on Trade in Services,Applied regimes affecting market access for trade in services: Environmental Services - Sanitation and similar services,,,,,,,,,,,,,,,,,,,,,,
2527,Applied regimes affecting market access for trade in services: Financial Services - Banking and other financial services (excl. insurance),Applied regimes affecting market access for trade in services: Financial Services - Banking and other financial services (excl. insurance),I-TIP Services,presence,Presence,Yes/No,5.032,mkt.acc.trade.serv.fin.bank,Trade,Trade Facilitation,Applied Regimes on Trade in Services,Applied regimes affecting market access for trade in services: Financial Services - Banking and other financial services (excl. insurance),,,,,,,,,,,,,,,,,,,,,,
2530,Applied regimes affecting market access for trade in services: Health Related and Social Services - Other Human Health Services,Applied regimes affecting market access for trade in services: Health Related and Social Services - Other Human Health Services,I-TIP Services,presence,Presence,Yes/No,5.033,mkt.acc.trade.serv.health.other.hhs,Trade,Trade Facilitation,Applied Regimes on Trade in Services,Applied regimes affecting market access for trade in services: Health Related and Social Services - Other Human Health Services,,,,,,,,,,,,,,,,,,,,,,
2534,Applied regimes affecting market access for trade in services: Tourism and Travel Related Services - Travel agencies and tour operators services,Applied regimes affecting market access for trade in services: Tourism and Travel Related Services - Travel agencies and tour operators services,I-TIP Services,presence,Presence,Yes/No,5.003,sectors.mkt.acc.trade.serv.mmits.tourism.travel,Trade,Trade Facilitation,Applied Regimes on Trade in Services,Applied regimes affecting market access for trade in services: Tourism and Travel Related Services - Travel agencies and tour operators services,,5.003,sectors.mkt.acc.trade.serv.mmits.tourism.travel,Trade,Trade Outcomes,Tourism,Applied regimes affecting market access for trade in services: Tourism and Travel Related Services - Travel agencies and tour operators services,,5.003,sectors.mkt.acc.trade.serv.mmits.tourism.travel,Sectors,Tourism,Applied regimes affecting market access for trade in services: Tourism and Travel Related Services - Travel agencies and tour operators services,,,,,,,,,
2538,"Applied regimes affecting market access for trade in services: Recreational, Cultural and Sporting Services - News agency services","Applied regimes affecting market access for trade in services: Recreational, Cultural and Sporting Services - News agency services",I-TIP Services,presence,Presence,Yes/No,5.04,mkt.acc.trade.serv.rec.news,Trade,Trade Facilitation,Applied Regimes on Trade in Services,"Applied regimes affecting market access for trade in services: Recreational, Cultural and Sporting Services - News agency services",,,,,,,,,,,,,,,,,,,,,,
